[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 30.0, 128.0, 10.0] 1.0
[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 20, 8, 10] 1.0
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 40.0, 2048.0, 10.0] 1.0
[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 80.0, 64.0, 10.0] 1.0
[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 60, 16, 10] 1.0
[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 60.0, 4.0, 6.0] 0.77666
[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 4096, 10] 1.0
[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 100, 512, 10] 1.0
[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 50.0, 2.0, 10.0] 1.0
[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 10.0] 1.0
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 100.0, 8.0, 10.0] 1.0
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 90.0, 32.0, 10.0] 1.0
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 60.0, 32.0, 10.0] 1.0
[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 50.0, 1.0, 8.0] 0.9645728
[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 70.0, 1.0, 10.0] 1.0
[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0, 16.0, 10.0] 0.8029856
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 20.0, 256.0, 10.0] 1.0
[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 128, 10] 1.0
[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 256, 10] 1.0
[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 70.0, 512.0, 10.0] 1.0
[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 100, 1024, 10] 1.0
[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 100, 1024, 10] 1.0
[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2048, 10] 1.0
[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 90.0, 256.0, 8.0] 0.961936
[1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 4096, 10] 1.0
[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 256, 10] 1.0
[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0, 10.0] 1.0
[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0, 64.0, 10.0] 1.0
[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 512, 10] 1.0
[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 16.0, 10.0] 1.0
