[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 2.0, 10.0, 8.0, 20.0, 12798.6] 0.04456413890857556
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1, 8, 8.0, 128.0, 15939.8] 0.5771142857142856
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 8.0, 20.0, 10.0, 13481.2] 0.1896952515946139
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 1.0, 64.0, 128.0, 10.0, 6667.8] 0
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 3.0, 32.0, 10.0, 10.0, 7223.6] 0
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3, 8.0, 8.0, 128.0, 14897.0] 0.4281428571428571
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 3.0, 8.0, 8.0, 8.0, 14374.6] 0.3535142857142858
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 2.0, 8.0, 8.0, 8.0, 17812.8] 0.7949499999999999
[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 64.0, 20.0, 16.0, 5695.8] 0
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0, 3.0, 10.0, 8, 128.0, 13239.8] 0.13836995038979433
[1, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 0.0, 3.0, 8.0, 8.0, 10.0, 14253.4] 0.33619999999999994
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0, 0.0, 4.0, 0.0, 20.0, 10.0, 5288.6] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 32.0, 64.0, 8.0, 6367.4] 0
[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 0.0, 4.0, 128.0, 16.0, 20.0, 5308.6] 0
[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 20.0, 10.0, 64.0, 9132.6] 0
[1, 0.0, 0.0, 0, 0.0, 0.0, 4.0, 0.0, 2.0, 8.0, 8.0, 64.0, 19505.4] 0.9536312500000002
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 4.0, 20.0, 10.0, 8.0, 8709.4] 0
[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 20.0, 20.0, 10.0, 7932.0] 0
[1, 0.0, 1, 0.0, 0.0, 0.0, 4.0, 0.0, 3.0, 8.0, 10.0, 10.0, 13144.0] 0.11800141743444366
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 0.0, 2.0, 64.0, 10.0, 32.0, 6293.0] 0
[1, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 2.0, 8.0, 8.0, 8, 15409.0] 0.5012857142857142
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 10.0, 8.0, 20.0, 13300.2] 0.15121190644932686
[1.0, 0.0, 0.0, 0, 0.0, 0, 4, 0.0, 1.0, 10.0, 10.0, 8.0, 16664.4] 0.6806285714285716
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4, 0.0, 1.0, 10.0, 10.0, 0.0, 13861.8] 0.27061658398299065
[1, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 0.0, 2.0, 8.0, 10.0, 8.0, 12886.2] 0.06318922749822836
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 2.0, 0.0, 10.0, 16.0, 5759.0] 0
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4.0, 0.0, 1.0, 8.0, 10.0, 0.0, 15529.4] 0.5184857142857142
[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 10.0, 8.0, 128.0, 13080.0] 0.10439404677533663
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 10.0, 10.0, 32.0, 13980.8] 0.2959177888022677
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 8.0, 128.0, 5758.0] 0
