[1.0, 1, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 1, 1.0, 1, 0, 1.0, 1.0, 0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 16.3006967605101] 0.6978268161250651
[1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0, 0.0, 0.0, 14.9251265490055] 0.41042721241712493
[1.0, 0.0, 0, 0.0, 0, 0.0, 0.0, 1.0, 0.0, 1, 1.0, 0, 0, 1.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 15.4493754515324] 0.4541146209610334
[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1, 1.0, 1.0, 1.0, 1.0, 1, 1.0, 0.0, 1, 0, 1, 0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 15.0771971765875] 0.423099764715625
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1, 0.0, 0.0, 0.0, 0, 0.0, 1.0, 0.0, 0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 16.0208767435619] 0.513734699711776
[1, 0.0, 1, 0.0, 0.0, 1, 0.0, 1, 1, 0.0, 1.0, 0, 0.0, 1.0, 0.0, 0.0, 0, 0.0, 0, 0, 0, 0.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1, 0.0, 0, 1.0, 0.0, 1.0, 1.0, 1, 0.0, 0, 0, 15.7718344615505] 0.48098620512920826
[1.0, 0.0, 0.0, 0, 0, 0.0, 0, 1.0, 0.0, 1, 1.0, 0.0, 0, 1, 1, 1.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 1, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0, 1.0, 1.0, 0, 1.0, 1, 0.0, 0, 0.0, 15.1687443633506] 0.4307286969458833
[1.0, 0.0, 1, 0.0, 1, 0, 0, 1.0, 1, 0.0, 1.0, 0.0, 0, 1.0, 1, 0.0, 0.0, 0, 0.0, 0.0, 0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 1.0, 0, 0.0, 1, 1.0, 0.0, 1.0, 1.0, 0, 0.0, 0.0, 16.3839538369158] 0.7526012084972368
[1.0, 0.0, 0.0, 0.0, 0, 0.0, 0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 1.0, 1, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 0.0, 0, 15.6043095346327] 0.46702579455272497
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0.0, 1.0, 1, 0, 1.0, 1, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0, 1.0, 1.0, 0.0, 1.0, 1, 0.0, 0.0, 0.0, 14.8230289595123] 0.40191907995935827
[1.0, 1.0, 1, 1.0, 0.0, 0.0, 0.0, 1.0, 1, 1.0, 1, 1, 1.0, 1.0, 1.0, 1, 1.0, 1.0, 0, 1.0, 1.0, 1, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1, 15.576515735981696] 0.4647096446651413
