[1.0, 1.0, 0, 1.0, 1, 0.0, 0.0, 0.0, 1.0, 0, 1, 0, 256, 10.0, 422061.4] 0.8206140000000003
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 90.0, 4096.0, 8.0, 37682.2] 0
[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 60.0, 16.0, 4.0, 4794.8] 0
[1, 1, 0, 1.0, 1, 0.0, 0.0, 0, 1.0, 0, 1, 0, 256, 10, 422061.4] 0.8206140000000003
[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 20.0, 1024.0, 2.0, 35702.6] 0
[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 90.0, 1024.0, 6.0, 47581.8] 0
[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 1024.0, 8.0, 99280.0] 0
[1, 1, 1, 1, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 128, 10.0, 422401.4] 0.8240140000000002
[1, 0, 1, 1, 1.0, 0, 0, 0.0, 1.0, 0.0, 1, 0, 1.0, 10.0, 424574.6] 0.8457459999999998
[1.0, 1.0, 1.0, 1.0, 1, 0.0, 0, 0.0, 1.0, 0.0, 0.0, 0.0, 64.0, 10.0, 421857.4] 0.8185740000000002
[1, 0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 8, 10, 422061.6] 0.8206159999999998
[1.0, 1.0, 0.0, 1, 1.0, 0.0, 0, 0.0, 1, 0, 1, 90.0, 2, 10.0, 421820.2] 0.8182020000000002
[1, 0, 1.0, 1.0, 1, 0.0, 0.0, 0, 1, 0.0, 0, 0, 4, 10.0, 421755.4] 0.8175540000000002
[1, 0.0, 1, 1.0, 1, 0.0, 0.0, 0, 1, 0.0, 0, 0, 2048, 10.0, 422252.6] 0.8225259999999998
[1.0, 1.0, 0.0, 1, 1.0, 0.0, 0.0, 0.0, 1, 0, 1.0, 40, 1.0, 10.0, 421557.6] 0.8155759999999999
[1.0, 0.0, 1.0, 1.0, 1, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 10.0, 424574.6] 0.8457459999999998
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 30.0, 4.0, 8.0, 37600.8] 0
[1, 0.0, 1.0, 1.0, 1.0, 0, 0, 0.0, 1, 0.0, 1, 0, 1, 10.0, 424574.6] 0.8457459999999998
[1.0, 1.0, 0.0, 1.0, 1, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 40.0, 1, 10.0, 421557.6] 0.8155759999999999
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 30.0, 8.0, 0.0, 35784.6] 0
[1, 0, 1, 1, 1.0, 0, 0.0, 0, 1, 0.0, 1.0, 0.0, 1, 10.0, 424574.6] 0.8457459999999998
[1.0, 0, 1, 1, 1, 0.0, 0.0, 0.0, 1, 0, 1, 0, 1, 10.0, 424574.6] 0.8457459999999998
[1.0, 1.0, 1.0, 1, 1, 0.0, 0.0, 0, 1.0, 0.0, 0.0, 0, 2, 10.0, 421697.4] 0.8169740000000003
[1, 0, 1, 1.0, 1, 0, 0, 0, 1.0, 0, 0, 0, 2048, 10.0, 422252.6] 0.8225259999999998
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1, 0, 1.0, 0.0, 512, 10, 421557.8] 0.8155779999999999
[1.0, 0, 0, 1.0, 1.0, 0, 0.0, 0, 1, 0.0, 0, 0, 8, 10.0, 422061.6] 0.8206159999999998
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 30.0, 64.0, 10.0, 301536.6] 0
[1.0, 0, 1.0, 1, 1, 0.0, 0.0, 0.0, 1, 0.0, 0, 0, 2048, 10.0, 422252.6] 0.8225259999999998
[1, 0.0, 1, 1.0, 1.0, 0, 0.0, 0.0, 1.0, 0, 1, 0, 1, 10, 424574.6] 0.8457459999999998
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 30.0, 64.0, 0.0, 9135.6] 0
