[1.0, 0.0, 1, 1.0, 1.0, 1.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 256.0, 8.0, 131598.6] 0.1847247272727273
[1.0, 1.0, 1, 1.0, 1, 0.0, 0.0, 0.0, 1, 0.0, 1, 10.0, 2.0, 10.0, 418086.2] 0.7617240000000003
[1, 1, 0.0, 1.0, 1, 0.0, 1, 0.0, 0.0, 0.0, 0, 0, 16.0, 10.0, 131510.2] 0.18456400000000003
[1.0, 0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 100.0, 4096.0, 10.0, 416463.8] 0.7292759999999998
[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 32, 10.0, 300759.0] 0.32366076923076925
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 100.0, 1.0, 10.0, 265733.8] 0.29671830769230767
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 0.0, 0.0, 1.0, 1.0, 100.0, 16.0, 8.0, 121832.8] 0.16696872727272727
[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 16.0, 8.0, 105438.6] 0.13716109090909093
[1.0, 0.0, 1.0, 1.0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10, 1, 8.0, 125769.8] 0.1741269090909091
[1.0, 1, 1.0, 0.0, 1.0, 0, 0.0, 0.0, 0.0, 1.0, 0.0, 90, 512.0, 10.0, 302116.0] 0.3247046153846154
[1.0, 1, 1.0, 1, 1.0, 0.0, 0.0, 0, 0.0, 1, 0.0, 90, 256.0, 10.0, 302452.8] 0.32496369230769234
[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1, 0.0, 0.0, 0.0, 1.0, 0.0, 512, 8.0, 131647.4] 0.18481345454545453
[1.0, 1.0, 1.0, 1, 1.0, 0.0, 0.0, 0.0, 1.0, 0, 0.0, 0.0, 512.0, 10.0, 421840.6] 0.8368119999999996
[1, 0.0, 0.0, 1.0, 1, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 60.0, 256.0, 10.0, 302968.4] 0.3253603076923077
[1, 0.0, 0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 16.0, 10.0, 421936.6] 0.8387319999999996
[1.0, 0, 1.0, 1, 1, 0.0, 0, 0.0, 1.0, 0.0, 0.0, 0.0, 128.0, 10, 421752.2] 0.8350440000000002
[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 1, 0.0, 0.0, 90.0, 16, 8, 125109.6] 0.17292654545454547
[1, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 1.0, 90.0, 64.0, 10.0, 48396.6] 0.03344836363636363
[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0, 32.0, 10.0, 274896.6] 0.30376661538461536
[1, 0, 0.0, 1.0, 1, 1.0, 0, 0.0, 0.0, 0.0, 1.0, 30.0, 1.0, 6.0, 116620.0] 0.1574909090909091
[1, 1, 1.0, 1.0, 1, 0.0, 0.0, 0.0, 1.0, 0, 0.0, 0, 8.0, 10, 421580.4] 0.8316080000000006
[1.0, 0.0, 1.0, 1.0, 1, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 20.0, 1.0, 8.0, 125373.4] 0.17340618181818182
[1, 0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0, 1, 1.0, 60.0, 64.0, 10.0, 303355.8] 0.3256583076923077
[1.0, 1.0, 1, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 50.0, 1024.0, 10.0, 416717.2] 0.7343440000000003
[1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0.0, 0, 0.0, 30.0, 1, 8, 125411.2] 0.1734749090909091
[1.0, 0, 1.0, 0.0, 1.0, 0.0, 0.0, 0, 0.0, 1, 0.0, 10.0, 2, 10, 301637.2] 0.3243363076923077
[1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 50.0, 4096.0, 10.0, 114032.8] 0.1527869090909091
[1.0, 1.0, 1, 1.0, 1.0, 0.0, 1.0, 0, 0.0, 0.0, 1.0, 60.0, 1.0, 10.0, 125228.0] 0.17314181818181817
[1.0, 1.0, 0.0, 1, 1, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 64.0, 10.0, 421808.8] 0.8361759999999998
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 60.0, 1.0, 10.0, 420330.8] 0.8066159999999998
