[1.0, 1.0, 1.0, 1.0, 1, 0, 0.0, 0, 1, 0.0, 1.0, 20.0, 4096.0, 10.0, 415414.4] 0.6926800000000003
[1.0, 0.0, 1.0, 1.0, 1, 0.0, 1, 0, 0.0, 0.0, 0.0, 0.0, 4, 8.0, 132074.2] 0.31481611570247947
[1, 0, 0.0, 1.0, 1.0, 0.0, 1, 0.0, 0.0, 0.0, 1.0, 10.0, 4, 10, 114469.2] 0.1329462809917355
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 40.0, 8.0, 10.0, 418370.4] 0.7296300000000002
[1, 1, 1, 1, 1.0, 0, 0.0, 0.0, 0, 1.0, 0, 100, 128, 8.0, 122528.4] 0.21620247933884293
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 100.0, 512.0, 10, 417049.4] 0.7131175000000003
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0, 4096.0, 10.0, 301630.6] 0.5
[1.0, 1.0, 0.0, 1.0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0, 131978.6] 0.3138285123966943
[1, 0, 1.0, 1, 1.0, 0.0, 0.0, 0.0, 0, 1, 1.0, 100, 512.0, 10, 303364.2] 0.5
[1.0, 0.0, 1.0, 1.0, 1.0, 0, 0.0, 0.0, 1, 0.0, 0, 0, 256.0, 10.0, 421348.0] 0.76685
[1, 0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 1.0, 1.0, 90, 256, 10.0, 302715.8] 0.5
[1.0, 0.0, 1.0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 60, 256, 8.0, 122287.0] 0.21370867768595042
[1.0, 1.0, 0, 1.0, 1, 1, 0.0, 0.0, 0.0, 0.0, 1, 0, 1.0, 8.0, 131609.8] 0.3100185950413222
[1, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 1, 1, 40.0, 1024.0, 10, 303510.0] 0.5
[1.0, 0.0, 1, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 100.0, 256, 10.0, 416922.6] 0.7115324999999997
[1.0, 1, 1, 1.0, 1.0, 0.0, 0, 0.0, 1.0, 0.0, 0.0, 80.0, 2, 10.0, 418625.4] 0.7328175000000003
[1, 0.0, 1.0, 1.0, 1, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 60.0, 4096.0, 8, 102562.4] 0.009942148760330519
[1.0, 0.0, 1.0, 1.0, 1, 0.0, 1.0, 0, 0.0, 0, 1.0, 0.0, 1.0, 10, 131540.8] 0.30930578512396684
[1.0, 1, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0, 1, 50.0, 32.0, 8.0, 103891.2] 0.023669421487603277
[1.0, 0, 1, 1.0, 1.0, 0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 2048, 10.0, 422252.6] 0.7781574999999997
[1, 1.0, 0.0, 1.0, 1.0, 0.0, 0, 0, 1, 0.0, 1, 0.0, 128.0, 10.0, 421498.0] 0.768725
[1.0, 0.0, 0.0, 1.0, 1, 1, 0.0, 0.0, 0.0, 0.0, 0, 40.0, 4.0, 8.0, 114465.6] 0.13290909090909098
[1.0, 1.0, 1, 1, 1.0, 0.0, 0.0, 0, 1, 0, 0.0, 40.0, 2.0, 10.0, 418006.8] 0.7250849999999999
[1.0, 1.0, 0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 60.0, 128.0, 8, 122294.2] 0.21378305785123963
[1.0, 0.0, 1.0, 0, 1, 0.0, 0.0, 0.0, 0, 1.0, 0.0, 30, 128, 10.0, 302832.4] 0.5
[1.0, 0.0, 1, 1.0, 1.0, 0.0, 0.0, 0, 1.0, 0.0, 1, 70.0, 16.0, 10, 415957.6] 0.6994699999999997
[1.0, 1.0, 0, 1, 1.0, 0.0, 0.0, 0.0, 0, 1.0, 1.0, 10, 2048, 10.0, 303808.0] 0.5
[1, 0.0, 0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 128, 10.0, 421047.8] 0.7630974999999999
[1, 1, 1.0, 0, 1, 0, 0.0, 0.0, 0.0, 1, 1, 60.0, 256.0, 10.0, 302662.6] 0.5
[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0.0, 0.0, 1, 0, 1.0, 100.0, 2.0, 10.0, 418034.4] 0.7254300000000002
