[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1, 1, 1, 1.0, 0.0, 170.2764871] 0
[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1, 0.0, 1, 0, 0.0, 1.0, 170.4570768] 0
[0, 1.0, 1.0, 1, 1.0, 1, 1, 0.0, 0, 0, 1, 0.0, 171.6423678] 1.0
[0.0, 1, 0.0, 1.0, 1, 1, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 170.4742329] 0
[0, 1.0, 1, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1, 1, 1.0, 125.0057473] 0
[0.0, 1, 1.0, 1, 1.0, 1.0, 1, 0.0, 0.0, 0.0, 1.0, 1.0, 170.6176486] 0
[0.0, 1.0, 1.0, 1, 1.0, 1.0, 1, 1.0, 1.0, 1, 0.0, 0.0, 169.9679244] 0
[0, 1.0, 1.0, 1, 1.0, 1.0, 1.0, 0.0, 0, 0.0, 0.0, 0.0, 171.3028867] 0.5
[0.0, 1.0, 0.0, 1, 1.0, 1.0, 1.0, 0.0, 0.0, 0, 0.0, 1.0, 171.4235804] 0.5
[0.0, 1, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0, 0.0, 0, 171.3028867] 0.5
[1.0, 1.0, 0.0, 1, 1, 1, 1, 0.0, 1.0, 0, 0.0, 1, 170.3206944] 0
[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 170.6176486] 0
[0, 1.0, 0.0, 1.0, 1, 1, 1, 0.0, 1, 0, 0, 1.0, 170.4570768] 0
[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 0.0, 1.0, 1.0, 1.0, 125.9674156] 0
[1, 1.0, 0.0, 1.0, 1, 1.0, 1, 1.0, 0, 1, 0.0, 0, 170.4227512] 0
[1.0, 1.0, 0.0, 1.0, 1, 1.0, 1.0, 0, 0.0, 1.0, 1.0, 0.0, 170.7705431] 0
[1, 1.0, 1.0, 1.0, 1.0, 1, 1.0, 0.0, 0.0, 1.0, 1.0, 1, 170.6573937] 0
[1, 1.0, 0.0, 1.0, 1, 1, 1.0, 1.0, 1, 1, 0.0, 0, 169.8147054] 0
[0.0, 1, 0.0, 1.0, 1, 1.0, 1, 0.0, 0, 1.0, 1.0, 0.0, 170.5559134] 0
[0.0, 1.0, 0.0, 1.0, 1, 1, 1.0, 1.0, 1.0, 0.0, 0, 1.0, 169.8426681] 0
[1, 1, 0, 1.0, 1, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 170.3253386] 0
[0.0, 1, 0.0, 1, 1.0, 1.0, 1, 1.0, 0, 0, 1.0, 0.0, 170.735281] 0
[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 0.0, 171.6423678] 1.0
[0.0, 1.0, 1, 1.0, 1.0, 1, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 170.2764871] 0
[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1, 171.5690527] 0.7425151614339472
[0.0, 1.0, 0.0, 1.0, 1, 1, 1.0, 1.0, 0.0, 0.0, 0.0, 0, 170.2016315] 0
[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1, 1.0, 1.0, 0, 1, 1, 67.82013345] 0
[0, 1.0, 1, 1.0, 1.0, 1.0, 1, 0.0, 0.0, 0, 1.0, 0.0, 171.6423678] 1.0
[0, 1, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1, 0, 0.0, 0.0, 170.6651847] 0
[0.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 1, 1.0, 0.0, 170.3049545] 0
