[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 10.0, 10.0, 8.0, 11575.2] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0, 1.0, 8.0, 8.0, 10.0, 15404.0] 0.17012048192771087
[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 16.0, 8.0, 5073.6] 0
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 128.0, 8257.2] 0
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4.0, 0.0, 3.0, 64.0, 8.0, 32.0, 7260.6] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.0, 8.0, 8.0, 128.0, 15566.4] 0.17990361445783132
[1.0, 0.0, 0.0, 0.0, 0.0, 0, 3.0, 0.0, 2.0, 10.0, 8, 20.0, 14802.2] 0.13386746987951811
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 3.0, 10.0, 0.0, 128.0, 8505.4] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 4.0, 10.0, 8.0, 10.0, 12608.4] 0.001710843373493954
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 0.0, 4.0, 0.0, 128.0, 128.0, 6927.2] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 3.0, 0.0, 16.0, 20.0, 5280.6] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 1.0, 8, 10.0, 8.0, 14540.6] 0.11810843373493979
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 10.0, 10.0, 6075.4] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 2.0, 10, 10.0, 10.0, 12786.0] 0.012409638554216867
[1.0, 0.0, 1.0, 1.0, 1, 1.0, 4.0, 0.0, 2.0, 10.0, 8.0, 32.0, 13660.4] 0.06508433734939757
[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 2.0, 8.0, 10.0, 64.0, 13154.2] 0.034590361445783174
[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 1.0, 0.0, 8.0, 20.0, 4856.6] 0
[1.0, 0.0, 1.0, 1.0, 1.0, 0, 1.0, 0.0, 3.0, 10.0, 8, 64.0, 13626.2] 0.06302409638554222
[1.0, 0.0, 0, 0, 0.0, 0.0, 3.0, 0.0, 3.0, 8.0, 10.0, 10.0, 14229.8] 0.09938554216867466
[1.0, 0.0, 1.0, 0.0, 0, 0.0, 1.0, 0.0, 3.0, 8.0, 8, 128, 15476.4] 0.17448192771084337
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 8.0, 10.0, 20.0, 13155.6] 0.03467469879518075
[1.0, 0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 8.0, 8.0, 64.0, 19505.4] 0.894014285714286
[1.0, 1.0, 1, 1.0, 1.0, 0.0, 4.0, 0.0, 1.0, 8.0, 8.0, 8.0, 14358.8] 0.10715662650602405
[1, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 8.0, 8, 0.0, 17116.2] 0.38710769230769243
[1, 0.0, 0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.0, 8.0, 10.0, 8.0, 18240.4] 0.6229428571428575
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 128.0, 20.0, 7536.4] 0
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 8.0, 8.0, 8, 18527.6] 0.6844857142857139
[1, 0.0, 1.0, 1, 1.0, 0.0, 2.0, 0.0, 1.0, 10.0, 8.0, 128.0, 14871.0] 0.1380120481927711
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 10.0, 8.0, 20.0, 13121.2] 0.03260240963855426
[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 3, 0.0, 1.0, 8.0, 8.0, 10.0, 15165.2] 0.15573493975903618
