[0.0, 0.0, 0, 1.0, 0.0, 0, 1.0, 0.0, 0, 1.0, 0.0, 0, 0.0, 1.0, 1, 0.0, 0.0, 10, 6.8] 0
[0.0, 0.0, 1, 1.0, 0.0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 1, 0, 1.0, 0.0, 10.0, 7.39] 0
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 10.0, 7.61] 0.21470588235294136
[0.0, 0.0, 1, 1.0, 0, 0.0, 1.0, 0.0, 0.0, 1, 0.0, 1.0, 0, 1, 0.0, 0, 0, 10.0, 7.65] 0.22647058823529428
[0, 0, 1, 1, 0, 1, 1.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1.0, 0.0, 10, 7.83] 0.2794117647058823
[0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 10.0, 7.71] 0.24411764705882355
[0.0, 0.0, 1, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 10.0, 7.39] 0
[0.0, 0, 1.0, 1.0, 0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 0, 1.0, 0, 10, 7.83] 0.2794117647058823
[0.0, 0, 0, 1, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 1, 1, 1, 0.0, 1, 0, 10.0, 5.26] 0
[0.0, 0.0, 1, 1.0, 0.0, 1, 1, 0.0, 0.0, 0.0, 0.0, 1, 0, 1.0, 0, 0.0, 1, 10, 7.95] 0.4029411764705879
[0.0, 0, 1, 1.0, 0.0, 1.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1, 0.0, 0.0, 1.0, 10.0, 7.76] 0.2588235294117646
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 1, 0, 1, 0, 1.0, 1.0, 0, 0.0, 10.0, 7.51] 0.1
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0.0, 0, 0.0, 1, 1, 1.0, 0.0, 0, 1.0, 10.0, 7.71] 0.24411764705882355
[0, 0, 0.0, 1, 0.0, 1, 1.0, 0.0, 0.0, 1.0, 0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 10, 7.71] 0.24411764705882355
[0.0, 0.0, 0.0, 1.0, 0, 0.0, 1.0, 0.0, 0, 0.0, 0.0, 1.0, 0, 1, 1, 0.0, 1.0, 10.0, 7.05] 0
[0.0, 0.0, 1.0, 1.0, 0, 1.0, 1.0, 0.0, 0, 1.0, 0, 1.0, 1.0, 1, 0, 0.0, 0.0, 10.0, 7.54] 0.16000000000000072
[0, 0, 0.0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0, 1, 1.0, 1, 1, 0, 10.0, 7.29] 0
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0, 0.0, 0.0, 0.0, 1, 1, 1.0, 0.0, 1.0, 0.0, 10.0, 7.59] 0.20882352941176477
[0, 0, 1, 1.0, 0.0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1, 0.0, 0.0, 1, 10, 7.95] 0.4029411764705879
[0.0, 0, 1, 1.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 1, 0.0, 0.0, 1, 10, 7.46] 0
[1.0, 0.0, 0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1, 0.0, 0, 0.0, 0.0, 1.0, 0.0, 0.0, 10.0, 3.88] 0
[0.0, 0, 1, 1.0, 0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 1.0, 0.0, 10.0, 6.21] 0
[0, 0, 1, 1.0, 0.0, 1.0, 1.0, 0.0, 0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 1, 10.0, 7.95] 0.4029411764705879
[0.0, 0, 0.0, 1.0, 0, 0, 0.0, 0.0, 0, 0, 0, 0, 1, 1, 1, 1.0, 0.0, 10.0, 7.29] 0
[0.0, 0.0, 0, 1.0, 0.0, 0.0, 0, 0.0, 0, 0, 0, 1.0, 0, 1, 0, 0, 1, 10.0, 5.44] 0
[0.0, 0, 1, 1.0, 0, 0.0, 0.0, 0, 0.0, 0, 0.0, 1, 0.0, 1, 0.0, 1.0, 0.0, 10, 7.59] 0.20882352941176477
[0, 0, 1, 1, 0.0, 1, 1, 0, 0.0, 0.0, 0.0, 1, 1.0, 1, 0.0, 1.0, 0, 10.0, 7.83] 0.2794117647058823
[0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 1, 0.0, 1.0, 1.0, 1.0, 1, 0.0, 0.0, 10, 7.33] 0
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1, 1.0, 0.0, 10, 7.29] 0
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1, 1.0, 1.0, 0, 10, 7.17] 0
