[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 90.0, 3.27] 0
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1, 1.0, 0.0, 10.0, 6.95] 0.4074468085106385
[0, 0.0, 1, 1.0, 0, 1, 1, 0.0, 0.0, 0, 0.0, 1.0, 0, 1.0, 0, 0, 1, 10, 7.95] 0.8824324324324324
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 1.0, 10.0, 6.48] 0.1466666666666672
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 10.0, 5.01] 0
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0.0, 0.0, 0, 0.0, 1, 1.0, 1, 0.0, 1.0, 0.0, 10.0, 7.59] 0.7364864864864864
[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 10.0, 7.54] 0.7162162162162162
[0.0, 0.0, 0.0, 1.0, 0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1, 1.0, 0.0, 10.0, 6.7] 0.27446808510638326
[0.0, 0, 0.0, 1.0, 0, 1.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 1, 1, 0, 1.0, 10, 7.47] 0.6840425531914892
[0.0, 0.0, 0, 1, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.0, 0, 1.0, 1, 1.0, 1.0, 0.0, 10.0, 7.29] 0.5882978723404255
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 10.0, 6.7] 0.27446808510638326
[0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 10.0, 7.19] 0.5351063829787237
[0.0, 0.0, 0.0, 1.0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1.0, 1, 0.0, 1.0, 10, 7.47] 0.6840425531914892
[0, 0.0, 1, 1.0, 0.0, 1.0, 1, 0.0, 0, 0.0, 0, 1, 1.0, 1.0, 0, 1, 0.0, 10, 7.83] 0.8337837837837837
[0.0, 0.0, 1.0, 1, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 10.0, 7.71] 0.7851351351351351
[0, 0.0, 0.0, 1.0, 0, 1.0, 1, 0, 0.0, 1.0, 0.0, 1, 0, 1.0, 1.0, 0, 0.0, 10.0, 7.71] 0.7851351351351351
[0.0, 0, 0, 1, 0.0, 1, 1, 0, 0, 1.0, 0.0, 1, 0.0, 1.0, 1, 0.0, 0, 10.0, 7.71] 0.7851351351351351
[0.0, 0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1.0, 1.0, 0.0, 10.0, 7.13] 0.5031914893617021
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 90.0, 2.26] 0
[0, 0, 1, 1.0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0.0, 0, 1, 10, 7.95] 0.8824324324324324
[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.54] 0.18666666666666695
[0.0, 0.0, 0, 1.0, 0, 1.0, 1.0, 0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1, 10.0, 7.13] 0.5031914893617021
[0, 0.0, 0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0, 1, 0, 1, 1, 0, 0.0, 10.0, 7.71] 0.7851351351351351
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0, 10.0, 7.17] 0.524468085106383
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 2.99] 0
[0.0, 0.0, 1.0, 1, 0.0, 0, 1, 0.0, 0.0, 0.0, 0, 1, 1.0, 1, 0.0, 0.0, 1.0, 10, 7.71] 0.7851351351351351
[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 90.0, 3.36] 0
[0.0, 0, 1, 1.0, 0, 0, 0.0, 0, 0.0, 1.0, 0.0, 1, 0, 1.0, 0.0, 0, 0.0, 10.0, 7.82] 0.8297297297297298
[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 4.01] 0
[0.0, 0.0, 1, 1.0, 0.0, 1, 1.0, 0.0, 0.0, 0.0, 0, 1.0, 1, 1.0, 0.0, 1.0, 0.0, 10.0, 7.83] 0.8337837837837837
