[1, 0, 1, 0, 0, 0, 3, 0, 2, 64, 128, 64] 0
[1, 0, 0, 0, 0, 0, 1, 0, 2, 64, 32, 128] 0
[1, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0] 0
[1, 0, 0, 0, 0, 0, 4, 0, 2, 16, 128, 128] 0
[1, 0, 0, 0, 0, 1, 4, 0, 2, 64, 128, 64] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 4.0, 128.0, 0.0, 0.0] 0
[1, 0, 1, 1, 1, 0, 4, 0, 1, 64, 64, 64] 0
[1, 0, 0, 0, 0, 1, 3, 0, 3, 20, 20, 128] 0
[1, 0, 1, 0, 0, 1, 3, 0, 1, 32, 10, 20] 0
[1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0] 0
[1, 0, 1, 1, 1, 0, 4, 0, 4, 32, 8, 0] 0
[1, 1, 1, 0, 0, 0, 4, 1, 0, 0, 0, 0] 0
[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 3.0, 20.0, 8.0, 128.0] 0
[1, 0, 0, 0, 0, 1, 3, 0, 1, 64, 128, 32] 0
[1, 1, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0] 0
[1, 1, 1, 1, 1, 0, 3, 1, 0, 0, 0, 0] 0
[1, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0] 0
[1, 0, 1, 0, 0, 0, 4, 0, 4, 32, 128, 10] 0
[1, 0, 1, 1, 1, 0, 3, 1, 0, 0, 0, 0] 0
[1, 0, 0, 0, 0, 1, 2, 0, 1, 20, 10, 64] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0, 0.0, 4.0, 8.0, 128.0, 0.0] 0
[1, 0, 1, 0, 0, 0, 2, 0, 3, 20, 128, 128] 0
[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 4.0, 8.0, 128.0, 128.0] 0
[1, 1, 0, 0, 0, 1, 2, 0, 1, 8, 10, 8] 0
[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 0.0, 4.0, 8.0, 128.0, 0.0] 0
[1, 0, 0, 0, 0, 0, 3, 0, 4, 32, 8, 16] 0
[1, 0, 0, 0, 0, 0, 2, 0, 1, 64, 0, 128] 0
[1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0] 0
[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.0, 2.0, 128.0, 0.0, 128.0] 0
[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0] 0
