[1, 0, 0, 0.0, 0, 1, 3.0, 0.0, 1, 32, 10.0, 0, 11364.4] 0.17373553719008264
[1, 0.0, 0.0, 0.0, 0.0, 0, 3.0, 0.0, 1.0, 8.0, 8.0, 64, 19555.0] 1.0
[1.0, 0, 1.0, 0.0, 0.0, 1, 3, 0.0, 1, 8, 8, 0, 16169.4] 0.85847
[1, 0.0, 1.0, 0.0, 0.0, 0.0, 2, 0, 1, 8, 8, 128, 16579.2] 0.8789600000000001
[1.0, 0, 0, 0, 0, 0.0, 4.0, 0.0, 1, 10, 8.0, 0, 17556.0] 0.9278
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 8.0, 8, 0, 19692.2] 1.0
[1.0, 0.0, 0, 0.0, 0.0, 0.0, 4, 0.0, 1, 10.0, 16.0, 64.0, 13704.4] 0.6687099999999999
[1.0, 0.0, 1, 1.0, 1.0, 0, 4.0, 0.0, 1.0, 10, 8, 0, 14614.2] 0.78071
[1.0, 0, 0.0, 0.0, 0.0, 1.0, 4, 0.0, 2, 10.0, 8, 64, 16594.6] 0.8797299999999999
[1, 0, 0.0, 0.0, 0.0, 0.0, 3, 0.0, 2.0, 8.0, 8.0, 64, 19541.8] 1.0
[1.0, 0.0, 0.0, 0, 0, 0, 4, 0, 2, 8, 8, 128.0, 19600.2] 1.0
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 2.0, 10, 10, 0.0, 15717.4] 0.83587
[1.0, 0.0, 1, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 10.0, 8, 0, 15685.0] 0.83425
[1.0, 0.0, 0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 8, 8, 0.0, 19707.8] 1.0
[1.0, 0, 0, 0.0, 0, 0, 3.0, 0.0, 1.0, 8, 10, 0.0, 18899.0] 0.99495
[1, 0, 1, 0.0, 0, 0.0, 1, 0.0, 4.0, 8.0, 8, 0, 15668.2] 0.83341
[1.0, 0.0, 0, 0.0, 0.0, 0, 4, 0.0, 2.0, 10.0, 16.0, 64, 13593.2] 0.6381300000000003
[1.0, 0.0, 0.0, 0.0, 0.0, 0, 4.0, 0, 1.0, 8.0, 8, 64, 19121.2] 1.0
[1, 0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2, 10, 8, 128, 17769.8] 0.9384899999999999
[1, 0.0, 0.0, 0.0, 0, 0, 4, 0.0, 2.0, 8, 8.0, 8, 18511.4] 0.97557
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4, 0.0, 2.0, 8, 8, 0, 19707.8] 1.0
[1.0, 0.0, 0, 0.0, 0, 0.0, 4.0, 0.0, 1, 8, 10.0, 128, 18754.8] 0.98774
[1.0, 0.0, 1.0, 1.0, 1, 1, 3.0, 0.0, 1.0, 8, 8, 0.0, 16220.8] 0.8610399999999999
[1.0, 0, 0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 8.0, 10.0, 64.0, 15453.6] 0.8226800000000001
[1, 0, 0, 0.0, 0.0, 0, 4.0, 0.0, 4, 8.0, 8, 0, 16233.4] 0.8616699999999999
[1, 0, 1.0, 1, 1.0, 0.0, 4.0, 0.0, 1, 8.0, 8.0, 128, 15861.8] 0.84309
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4, 0, 2, 8.0, 8, 64, 19505.4] 1.0
[1, 0.0, 0.0, 0.0, 0.0, 0, 4.0, 0.0, 2.0, 10.0, 8.0, 0.0, 17862.4] 0.9431200000000001
[1, 0.0, 0, 0.0, 0.0, 1, 3, 0.0, 2.0, 10.0, 8.0, 64.0, 15667.6] 0.83338
[1.0, 0, 0, 0, 0, 0, 4.0, 0.0, 2.0, 8.0, 8, 64.0, 19505.4] 1.0
